file,class_name,x,y
infinity_pseudo.npy,infinity,13.003004330478584,18.042382424741234
infinity_pseudo.npy,infinity,-19.15596217514961,-11.401892594592658
infinity_pseudo.npy,infinity,-7.335195080958218,-0.47570089398925103
infinity_pseudo.npy,infinity,-16.745249789352588,-8.004932517481716
infinity_pseudo.npy,infinity,-17.298097671840686,-7.975054676901731
infinity_pseudo.npy,infinity,-41.43385770932957,23.39869052027477
infinity_pseudo.npy,infinity,-37.114731782944304,6.02371316136498
infinity_pseudo.npy,infinity,-36.21707735080912,-7.008503469612938
infinity_pseudo.npy,infinity,-16.531310779123675,-10.248424850492245
infinity_pseudo.npy,infinity,-17.934566730223043,-9.56351582331656
infinity_pseudo.npy,infinity,-15.83633481305769,-2.730592259585787
infinity_pseudo.npy,infinity,-42.115093141272474,-2.2857078778960633
infinity_pseudo.npy,infinity,11.467508539966293,-0.4978996958658161
infinity_pseudo.npy,infinity,-8.42457797520874,-13.07907750078119
infinity_pseudo.npy,infinity,18.63490371552079,23.076561192943508
infinity_pseudo.npy,infinity,-26.64608394613718,10.700561405268527
infinity_pseudo.npy,infinity,-41.77396846716987,-5.7824938163268085
infinity_pseudo.npy,infinity,-37.30618429621409,18.840794731096405
infinity_pseudo.npy,infinity,-17.044755152840533,-13.101763295215907
infinity_pseudo.npy,infinity,-7.028480894376336,3.759551177828177
infinity_pseudo.npy,infinity,-13.140380986244743,-8.829003736235965
infinity_pseudo.npy,infinity,-18.113168177194147,-7.139175202894257
infinity_pseudo.npy,infinity,11.730466221847172,-0.07087291729648043
infinity_pseudo.npy,infinity,-22.47675888328479,0.34370213121563664
infinity_pseudo.npy,infinity,-24.227747326456694,0.08976625912607512
infinity_pseudo.npy,infinity,-16.389841087406936,-20.1615791047904
infinity_pseudo.npy,infinity,-29.18476218211189,-2.029969466137797
infinity_pseudo.npy,infinity,-19.112845274380184,-13.365363234117908
infinity_pseudo.npy,infinity,6.752141562642505,-5.9297234755044235
infinity_pseudo.npy,infinity,-20.15227954494793,-13.704967810068334
infinity_pseudo.npy,infinity,-47.009767302924075,1.7927276478016523
infinity_pseudo.npy,infinity,-33.827238105961854,4.158712161113802
infinity_pseudo.npy,infinity,-18.31156327575073,-12.147158727908765
infinity_pseudo.npy,infinity,-16.610518047365055,-6.7012666334557
infinity_pseudo.npy,infinity,-11.757109279840185,-9.37867223982947
infinity_pseudo.npy,infinity,-11.0989105356041,4.7483804801907565
infinity_pseudo.npy,infinity,-19.211216521931775,-7.332951736142961
infinity_pseudo.npy,infinity,-17.887929296759722,-7.32751090111376
infinity_pseudo.npy,infinity,-16.01696539228377,-0.9165806681829289
infinity_pseudo.npy,infinity,-38.52793114214494,0.7342327860406629
infinity_pseudo.npy,infinity,-14.593632001261556,-21.452428167798757
infinity_pseudo.npy,infinity,-17.414427164176672,-4.718860652141404
infinity_pseudo.npy,infinity,-30.51542288616893,1.3637172576126744
infinity_pseudo.npy,infinity,14.441947870297543,8.851350299231196
infinity_pseudo.npy,infinity,-17.52120019372473,-7.8129051560689335
infinity_pseudo.npy,infinity,9.03192459847342,-0.31993681066423574
infinity_pseudo.npy,infinity,-27.10808861391464,9.89379543439694
infinity_pseudo.npy,infinity,2.831178990256359,9.762108706200587
infinity_pseudo.npy,infinity,-18.783691274433416,-4.946998098764872
infinity_pseudo.npy,infinity,-48.11907878648998,-3.7356260503706897
infinity_pseudo.npy,infinity,-16.27065134600923,-3.013793314093617
infinity_pseudo.npy,infinity,-34.50801302314084,-6.208023193313122
infinity_pseudo.npy,infinity,-17.301912277537273,-4.5016405755744815
infinity_pseudo.npy,infinity,-19.195630668393875,-6.253543110022444
infinity_pseudo.npy,infinity,-17.23004236519716,-19.50440615422168
infinity_pseudo.npy,infinity,-45.77639834570593,-0.7448417858045097
infinity_pseudo.npy,infinity,-17.107703771176087,-5.199423752708899
infinity_pseudo.npy,infinity,-42.92891794670995,-1.9054989984457933
infinity_pseudo.npy,infinity,-18.921728512667435,-14.896258516252425
infinity_pseudo.npy,infinity,-10.996001618028696,-4.669190653510809
infinity_pseudo.npy,infinity,-18.4203958427054,-3.4408603692570923
infinity_pseudo.npy,infinity,-15.631332149277174,-5.156132129410807
infinity_pseudo.npy,infinity,-18.380874635396303,-1.9926886999437967
infinity_pseudo.npy,infinity,-36.9547216699288,-2.636824386313301
infinity_pseudo.npy,infinity,-9.291668410196069,-5.627927881452297
infinity_pseudo.npy,infinity,-17.179439154454997,-4.982083749774121
infinity_pseudo.npy,infinity,-18.286879852867365,-7.358400122109984
infinity_pseudo.npy,infinity,-22.396600443635233,-4.0891601517703515
infinity_pseudo.npy,infinity,-8.014420501157282,-1.91109477151251
infinity_pseudo.npy,infinity,-17.312135014852945,-5.766183956292455
infinity_pseudo.npy,infinity,-27.49729089598807,-2.5328419501885597
infinity_pseudo.npy,infinity,-2.395686153934881,1.3203962668072453
infinity_pseudo.npy,infinity,-34.32074872898575,0.6245174446278444
infinity_pseudo.npy,infinity,1.1604997772490981,-5.054517415690948
infinity_pseudo.npy,infinity,-17.142629296253165,-5.0938980203610855
infinity_pseudo.npy,infinity,-19.55028085213948,-20.71205678001616
infinity_pseudo.npy,infinity,-15.461852668320692,-3.078481479047686
infinity_pseudo.npy,infinity,-22.57251742863041,-3.08177028513345
infinity_pseudo.npy,infinity,-48.13105061503164,-3.414135716352199
infinity_pseudo.npy,infinity,-16.729186787920224,5.061822125107747
infinity_pseudo.npy,infinity,-2.641678140688244,-19.560569329922455
infinity_pseudo.npy,infinity,13.359934600951497,18.179718858063048
infinity_pseudo.npy,infinity,9.901989204614104,-7.1363057808681605
infinity_pseudo.npy,infinity,-13.37611086804683,-8.632204384015354
infinity_pseudo.npy,infinity,-16.766706777897955,-4.494912145624687
infinity_pseudo.npy,infinity,-7.5175442437174596,-0.2983490425238871
infinity_pseudo.npy,infinity,-19.0976565599148,-6.862723133334924
infinity_pseudo.npy,infinity,-35.6356662841747,-2.381002973003791
infinity_pseudo.npy,infinity,-11.70973107482272,-22.515858001830352
infinity_pseudo.npy,infinity,2.9022856204921705,-0.5323457192163429
infinity_pseudo.npy,infinity,-36.98312925981327,3.8080312469523743
infinity_pseudo.npy,infinity,-33.7979317646365,-4.670327297550216
infinity_pseudo.npy,infinity,-47.071497284841286,-3.8783589558308647
infinity_pseudo.npy,infinity,-20.21306170238967,-3.2632637860250036
infinity_pseudo.npy,infinity,-18.17566317882612,-5.069125479373177
infinity_pseudo.npy,infinity,-7.897264245383694,-18.233514430505217
infinity_pseudo.npy,infinity,-10.07893171529586,-0.2763134392744753
infinity_pseudo.npy,infinity,-16.453522695298297,-10.001275891167289
infinity_pseudo.npy,infinity,-35.6756541042599,-2.5527802743268597
infinity_pseudo.npy,infinity,-17.328782300660635,-7.0271216274027966
infinity_pseudo.npy,infinity,-20.071109353099246,-13.578052616554151
infinity_pseudo.npy,infinity,-18.51065246467021,-5.637740658786788
infinity_pseudo.npy,infinity,-26.21021399472717,7.421248769907271
infinity_pseudo.npy,infinity,-17.526711164775165,-6.0246188900234445
infinity_pseudo.npy,infinity,-18.083007685081952,-7.223811841863955
infinity_pseudo.npy,infinity,7.8574343725613645,0.6695725194001664
infinity_pseudo.npy,infinity,-14.272904587265073,-9.131885791109674
infinity_pseudo.npy,infinity,-15.673152796335804,1.3747770798989094
infinity_pseudo.npy,infinity,11.776524292678154,20.043693413939295
infinity_pseudo.npy,infinity,0.5630070428444863,-0.15774842937502892
infinity_pseudo.npy,infinity,-30.502656648289445,2.187067364158499
infinity_pseudo.npy,infinity,-43.03547360275669,-1.2033283632388274
infinity_pseudo.npy,infinity,-0.3539859877064589,-6.984955263869241
infinity_pseudo.npy,infinity,4.178392864842899,10.846078966922397
infinity_pseudo.npy,infinity,-19.132433299176572,-6.338262704894058
infinity_pseudo.npy,infinity,-18.57756446144256,-7.405705736021776
infinity_pseudo.npy,infinity,-16.284772409465536,-13.453765750969682
infinity_pseudo.npy,infinity,11.244367434306932,16.43662615778063
infinity_pseudo.npy,infinity,-35.717476254375114,2.485611512502652
infinity_pseudo.npy,infinity,-16.981245831982086,-5.3196099819339615
infinity_pseudo.npy,infinity,-4.2664786820329175,3.688321146294177
infinity_pseudo.npy,infinity,-13.155717103434915,-1.5499224563792147
infinity_pseudo.npy,infinity,-20.653225227762718,-4.750276464730421
infinity_pseudo.npy,infinity,-5.562852034506035,3.0611350808696094
infinity_pseudo.npy,infinity,-17.100921048218222,-5.542139706829324
infinity_pseudo.npy,infinity,18.37686445532022,23.597824447078917
infinity_pseudo.npy,infinity,-42.99932361088808,-0.49129077303340635
infinity_pseudo.npy,infinity,0.22753587966783953,7.352898272280354
infinity_pseudo.npy,infinity,-32.95501725048711,21.421913745391432
infinity_pseudo.npy,infinity,-12.45273248290568,-1.7236677020934295
infinity_pseudo.npy,infinity,12.624196083965115,18.28221957421797
infinity_pseudo.npy,infinity,-15.58160513058094,-24.130700945894226
infinity_pseudo.npy,infinity,-41.103085087149545,8.91644916433565
infinity_pseudo.npy,infinity,11.200506712197766,-14.506392991701821
infinity_pseudo.npy,infinity,-16.839793776473076,-4.217238054097532
infinity_pseudo.npy,infinity,-38.821116629827145,2.646211091948503
infinity_pseudo.npy,infinity,15.314505427073053,-8.498554106230491
infinity_pseudo.npy,infinity,-33.51939955860245,-2.1708903404004856
infinity_pseudo.npy,infinity,-17.79483740853442,-8.1235156046896
infinity_pseudo.npy,infinity,3.8342505889548066,-6.16793276953814
infinity_pseudo.npy,infinity,-42.6632735123626,1.1221066012344514
infinity_pseudo.npy,infinity,-15.939021485856307,-21.990232601182885
infinity_pseudo.npy,infinity,-42.649335156136424,3.7883610107063554
infinity_pseudo.npy,infinity,8.939547124765815,-0.7768483964911189
infinity_pseudo.npy,infinity,-19.239809062344168,-7.068056797901969
infinity_pseudo.npy,infinity,-17.9559178157733,-4.6157620403586614
infinity_pseudo.npy,infinity,-2.020567545097005,5.754399460227188
infinity_pseudo.npy,infinity,-14.281198156506669,-8.970400918032665
infinity_pseudo.npy,infinity,-17.604201754171022,-6.8714709072613305
infinity_pseudo.npy,infinity,6.2708202147134555,-0.03948749981143257
infinity_pseudo.npy,infinity,-24.225999798515893,-12.43456590557665
infinity_pseudo.npy,infinity,-44.51985419491415,-3.1422164763895295
infinity_pseudo.npy,infinity,-6.059543222415995,-11.442421492610336
infinity_pseudo.npy,infinity,-11.479739122685306,2.169073620651489
infinity_pseudo.npy,infinity,-23.17338147020832,9.631004992503296
infinity_pseudo.npy,infinity,-28.429779690577625,-4.697915089928713
infinity_pseudo.npy,infinity,-17.80255791500787,-12.10752275019023
infinity_pseudo.npy,infinity,1.7304612289931287,-4.706270127182405
infinity_pseudo.npy,infinity,-9.96474560035603,-4.152624756889149
infinity_pseudo.npy,infinity,-10.65723478688007,-1.7773354241294121
infinity_pseudo.npy,infinity,-18.731450943014963,-7.0604686863431025
infinity_pseudo.npy,infinity,-18.498903401003673,-2.0541789281569884
infinity_pseudo.npy,infinity,-13.219373875290366,4.458848647920678
question_mark_pseudo.npy,question mark,-11.913111601562429,-1.8125973874679677
question_mark_pseudo.npy,question mark,-17.317044025440012,-23.62095218924873
question_mark_pseudo.npy,question mark,-28.277654575385803,16.308196972117155
question_mark_pseudo.npy,question mark,-3.1800229046089092,14.016597160567668
question_mark_pseudo.npy,question mark,-33.82410423876593,12.143825242928177
question_mark_pseudo.npy,question mark,-36.68356523786456,26.42923220704225
question_mark_pseudo.npy,question mark,-6.464756905949329,21.621526688957225
question_mark_pseudo.npy,question mark,-11.843915484910777,0.026531902686477662
question_mark_pseudo.npy,question mark,-13.526382559839712,-0.9787644801344323
question_mark_pseudo.npy,question mark,-13.884892493846376,-27.061947506432904
question_mark_pseudo.npy,question mark,-19.513900562525226,20.94295813326125
question_mark_pseudo.npy,question mark,-0.48805918481386495,-37.38899686424171
question_mark_pseudo.npy,question mark,-25.14356929931764,-1.092931488157613
question_mark_pseudo.npy,question mark,-34.970763452356934,22.982315224709016
question_mark_pseudo.npy,question mark,51.99711126724139,10.896393291951672
question_mark_pseudo.npy,question mark,-13.452357467914856,12.905583825874487
question_mark_pseudo.npy,question mark,-29.29715063361998,-7.13534132635435
question_mark_pseudo.npy,question mark,7.279335250603459,14.037276230823803
question_mark_pseudo.npy,question mark,-17.74951855501147,4.615431440132745
question_mark_pseudo.npy,question mark,15.455901104162615,25.30036201932544
question_mark_pseudo.npy,question mark,4.610410669549657,9.684519611314165
question_mark_pseudo.npy,question mark,-7.631727875132079,5.734035878959517
question_mark_pseudo.npy,question mark,10.207995925458757,-0.5382549011301699
question_mark_pseudo.npy,question mark,-37.36119082158568,17.671313473123963
question_mark_pseudo.npy,question mark,-35.49380734109708,2.265559675426201
question_mark_pseudo.npy,question mark,-29.632795758537057,11.587597563625696
question_mark_pseudo.npy,question mark,-38.65829378159341,-4.763759170164046
question_mark_pseudo.npy,question mark,-20.559915986018222,19.64339196655219
question_mark_pseudo.npy,question mark,-24.018460307736945,3.8890548686976514
question_mark_pseudo.npy,question mark,-10.806759868887905,18.242652951590074
question_mark_pseudo.npy,question mark,-0.8135989074413884,7.283716469147883
question_mark_pseudo.npy,question mark,-38.01255127698026,20.731022576315812
question_mark_pseudo.npy,question mark,-0.8281376913821706,18.203717180034737
question_mark_pseudo.npy,question mark,-26.625399677730442,8.608479126588279
question_mark_pseudo.npy,question mark,-7.338046610368995,12.874417132577989
question_mark_pseudo.npy,question mark,2.4620979123377604,-26.03982537998706
question_mark_pseudo.npy,question mark,-18.353308469500035,7.280585009361433
question_mark_pseudo.npy,question mark,-36.559419633118125,0.28039664197455955
question_mark_pseudo.npy,question mark,-11.694862908265634,-15.666686785660085
question_mark_pseudo.npy,question mark,-17.653846683279834,3.8916952330543992
question_mark_pseudo.npy,question mark,11.794309975537056,15.83768795709321
question_mark_pseudo.npy,question mark,-13.351285647485037,1.6549509015937454
question_mark_pseudo.npy,question mark,20.097977490599785,24.45290654262287
question_mark_pseudo.npy,question mark,3.6155692660747216,9.470949788952947
question_mark_pseudo.npy,question mark,3.912286987675865,12.460752253513435
question_mark_pseudo.npy,question mark,-27.81706217510039,13.455286111720346
question_mark_pseudo.npy,question mark,-15.42859605414224,11.700207327082227
question_mark_pseudo.npy,question mark,-36.89915305251693,17.478861206391503
question_mark_pseudo.npy,question mark,-4.456871944722146,22.8903164261182
question_mark_pseudo.npy,question mark,20.40091246536089,23.148831414392063
question_mark_pseudo.npy,question mark,-17.92585522730062,-24.1885861099745
question_mark_pseudo.npy,question mark,-33.15936946938639,9.21276420306653
question_mark_pseudo.npy,question mark,-18.012143258743638,-7.1174862949776205
question_mark_pseudo.npy,question mark,-17.632203162929553,-4.397887047005704
question_mark_pseudo.npy,question mark,2.6013838640585702,9.553315844182881
question_mark_pseudo.npy,question mark,-48.18393081068432,0.13671485252021162
question_mark_pseudo.npy,question mark,-13.470517945309819,-21.264199063159147
question_mark_pseudo.npy,question mark,-0.19855016371287537,7.578345578403831
question_mark_pseudo.npy,question mark,-49.41882075979041,4.532827440882721
question_mark_pseudo.npy,question mark,-25.674257596554675,12.04792289208077
question_mark_pseudo.npy,question mark,-47.120975038675375,1.10979371320912
question_mark_pseudo.npy,question mark,-31.729908294323742,16.401273440389385
question_mark_pseudo.npy,question mark,22.140015084791177,25.140455171607126
question_mark_pseudo.npy,question mark,-39.48307629976357,24.073367589114795
question_mark_pseudo.npy,question mark,15.567500752515414,-4.4915554594254745
question_mark_pseudo.npy,question mark,-6.432938318427532,14.317248791739742
question_mark_pseudo.npy,question mark,-4.909908987201292,-11.474820918214059
question_mark_pseudo.npy,question mark,-23.085862688853677,0.032362589579183317
question_mark_pseudo.npy,question mark,-1.9837035448281441,-24.226647583267532
question_mark_pseudo.npy,question mark,11.118298063236653,17.954634657229256
question_mark_pseudo.npy,question mark,18.55174364808195,21.20833530098904
question_mark_pseudo.npy,question mark,-20.179094328219794,-1.5897846636027613
question_mark_pseudo.npy,question mark,-34.44597440423704,19.839036080539223
question_mark_pseudo.npy,question mark,-3.942628740286731,6.940459978567778
question_mark_pseudo.npy,question mark,-19.04830594725694,-2.5122347800904237
question_mark_pseudo.npy,question mark,-41.62808466360509,8.96253634909875
question_mark_pseudo.npy,question mark,-39.76300760910987,3.7641942300318254
question_mark_pseudo.npy,question mark,-25.36529200960223,16.984752075421017
question_mark_pseudo.npy,question mark,-41.5062672242155,4.607318076581319
question_mark_pseudo.npy,question mark,-34.325442281913055,20.110645235064585
question_mark_pseudo.npy,question mark,-21.15799579703342,0.10781300615689689
question_mark_pseudo.npy,question mark,-31.014080641849365,-6.837487512769645
question_mark_pseudo.npy,question mark,-18.418314574832216,-7.666575691986174
question_mark_pseudo.npy,question mark,-37.732130898713294,24.091893840771682
question_mark_pseudo.npy,question mark,12.150456410115577,17.56875930783626
question_mark_pseudo.npy,question mark,-24.384546479492467,13.556227978342072
question_mark_pseudo.npy,question mark,-11.154018531170145,-12.065203923800075
question_mark_pseudo.npy,question mark,-39.421007932249815,22.571225345297044
question_mark_pseudo.npy,question mark,34.019575163185046,-6.819190241046466
question_mark_pseudo.npy,question mark,1.8969779613220834,23.87546402103047
question_mark_pseudo.npy,question mark,9.156487439566313,1.1669928154133409
question_mark_pseudo.npy,question mark,-16.170345222473248,-8.268909938730268
question_mark_pseudo.npy,question mark,13.729064025896495,25.0464227266838
question_mark_pseudo.npy,question mark,-5.283189882597395,6.466374744863832
question_mark_pseudo.npy,question mark,3.130246050273432,38.25053407822502
question_mark_pseudo.npy,question mark,-3.6070076809936396,10.62258682908722
question_mark_pseudo.npy,question mark,-19.67339324554632,-21.25674276620585
question_mark_pseudo.npy,question mark,-29.146605182357696,11.236608468593703
question_mark_pseudo.npy,question mark,-25.704637212104707,-9.12826835364651
question_mark_pseudo.npy,question mark,3.817148763177899,6.723594539439873
question_mark_pseudo.npy,question mark,-32.054846083191514,23.30011378536454
question_mark_pseudo.npy,question mark,20.932848646675573,23.573833833351728
question_mark_pseudo.npy,question mark,-42.93326658243717,11.872768683870133
question_mark_pseudo.npy,question mark,-37.111200483416276,24.860391745212922
question_mark_pseudo.npy,question mark,-32.1332267119764,18.77354802643028
question_mark_pseudo.npy,question mark,-21.743914961589496,16.639133041397926
question_mark_pseudo.npy,question mark,-24.857339737632493,5.740489763069533
question_mark_pseudo.npy,question mark,-44.593918686229586,5.767772426916826
question_mark_pseudo.npy,question mark,-31.2913118538038,22.997673649100324
question_mark_pseudo.npy,question mark,-40.29351234157434,21.46095383266738
question_mark_pseudo.npy,question mark,-9.952111194834258,3.1907498819641034
question_mark_pseudo.npy,question mark,-34.38697897120624,12.167501519803277
question_mark_pseudo.npy,question mark,-46.39196077603262,-3.3626226118690976
question_mark_pseudo.npy,question mark,-30.434353695168557,12.3597286727957
question_mark_pseudo.npy,question mark,-3.9892846392148194,26.118898146619255
question_mark_pseudo.npy,question mark,-43.25781490286737,1.8419617273510935
question_mark_pseudo.npy,question mark,19.310693606571743,25.158144274839227
question_mark_pseudo.npy,question mark,-34.43010059652697,20.57453523292041
question_mark_pseudo.npy,question mark,-44.950297703452875,-2.017177040459796
question_mark_pseudo.npy,question mark,-30.073610712667215,16.51170352854331
question_mark_pseudo.npy,question mark,-42.30729557196748,0.4011606456335575
question_mark_pseudo.npy,question mark,-39.06016014898069,2.1465748900851507
question_mark_pseudo.npy,question mark,-36.78595473053062,24.255539051920845
question_mark_pseudo.npy,question mark,-33.155778028622436,18.891925125984255
question_mark_pseudo.npy,question mark,-24.29642046629018,-1.5489272389732667
question_mark_pseudo.npy,question mark,-29.62920411632215,19.36058879346073
question_mark_pseudo.npy,question mark,-18.959324496892144,-6.50514960491745
question_mark_pseudo.npy,question mark,-33.38606744752894,23.68364815359783
question_mark_pseudo.npy,question mark,-22.19666436602258,20.923394598137286
question_mark_pseudo.npy,question mark,-13.774888896390825,19.45514409847339
question_mark_pseudo.npy,question mark,-37.99152798473962,23.191463658639474
question_mark_pseudo.npy,question mark,-8.043527213567373,-33.161114220231916
question_mark_pseudo.npy,question mark,-34.19257639182362,19.18526715217399
question_mark_pseudo.npy,question mark,-26.545981412522206,0.13700274002084034
question_mark_pseudo.npy,question mark,10.385532633156012,16.847395355172605
question_mark_pseudo.npy,question mark,-34.391546482646554,21.073645186471552
question_mark_pseudo.npy,question mark,-37.57492602346036,22.958939467804164
question_mark_pseudo.npy,question mark,-43.30113731721517,9.907591702380284
question_mark_pseudo.npy,question mark,-7.274119161823201,13.305901682197659
question_mark_pseudo.npy,question mark,-11.948336675513374,-0.826191114217214
question_mark_pseudo.npy,question mark,-11.389902004135244,-4.719795109981403
question_mark_pseudo.npy,question mark,-19.85278976579279,-15.218297647865148
question_mark_pseudo.npy,question mark,-18.444384369340835,3.1540917323693862
question_mark_pseudo.npy,question mark,-19.333094654141192,2.286671216535437
question_mark_pseudo.npy,question mark,-17.745353970415522,14.020799909356674
question_mark_pseudo.npy,question mark,9.4083644620837,24.599150761743527
question_mark_pseudo.npy,question mark,-40.82124278326978,24.469038666220452
question_mark_pseudo.npy,question mark,-36.96827744849434,23.607238822954052
question_mark_pseudo.npy,question mark,-37.27162561084748,25.028898389195728
question_mark_pseudo.npy,question mark,-37.25217480930612,13.927132150480114
question_mark_pseudo.npy,question mark,-40.0703626975838,20.08855069715951
question_mark_pseudo.npy,question mark,-42.165334664267725,3.133631229629226
question_mark_pseudo.npy,question mark,5.780938942906593,22.321381585435983
question_mark_pseudo.npy,question mark,-7.615965856553508,-7.427790215737585
question_mark_pseudo.npy,question mark,2.851700859806615,-1.8873247719096822
question_mark_pseudo.npy,question mark,7.12527340228117,-6.918599473050157
question_mark_pseudo.npy,question mark,19.005729160529892,25.315433881625403
question_mark_pseudo.npy,question mark,-6.306237444959522,17.987270803301634
question_mark_pseudo.npy,question mark,11.910214965954625,17.194531452103988
question_mark_pseudo.npy,question mark,-20.855413326630906,23.24089687646818
question_mark_pseudo.npy,question mark,4.872826199979725,3.2357527975595954
question_mark_pseudo.npy,question mark,-23.214826662384198,25.860750243618252
question_mark_pseudo.npy,question mark,-38.49145088711363,22.35450491409727
question_mark_pseudo.npy,question mark,7.67926346527806,-5.103053173680846
question_mark_pseudo.npy,question mark,0.134559724629694,0.45423390107232936
question_mark_pseudo.npy,question mark,-16.362613293133982,-13.950251426336356
question_mark_pseudo.npy,question mark,1.6351424735865443,-38.08715362091786
question_mark_pseudo.npy,question mark,-30.131688950643966,23.1074164122595
question_mark_pseudo.npy,question mark,11.20553659841929,0.4697410462056831
question_mark_pseudo.npy,question mark,-45.88764263616557,-3.8000027779642664
question_mark_pseudo.npy,question mark,-3.1795485910418773,17.37122186773192
question_mark_pseudo.npy,question mark,-16.213097662369737,13.310595774200651
question_mark_pseudo.npy,question mark,-39.12829600645958,18.852898569848538
question_mark_pseudo.npy,question mark,-40.50397628168647,20.148282615347906
question_mark_pseudo.npy,question mark,7.322821445436621,-6.532496062178584
question_mark_pseudo.npy,question mark,0.22772845184672919,17.160096713098
question_mark_pseudo.npy,question mark,-12.974137244566954,-27.945792013242386
question_mark_pseudo.npy,question mark,-20.151692003345936,9.201376549746728
question_mark_pseudo.npy,question mark,-12.972869359086344,-6.9957874759540575
question_mark_pseudo.npy,question mark,-37.52701901666528,20.111101111505555
question_mark_pseudo.npy,question mark,-41.161790428024,-3.8436566782849058
question_mark_pseudo.npy,question mark,19.91498396183203,22.85567597227368
question_mark_pseudo.npy,question mark,21.962165863072144,23.077136570398512
question_mark_pseudo.npy,question mark,-15.640766730768208,-0.8587091548203903
question_mark_pseudo.npy,question mark,5.318329293952159,-4.452422386363409
question_mark_pseudo.npy,question mark,-25.037248392395203,16.576009983682333
question_mark_pseudo.npy,question mark,-36.778063437544176,21.158128806340432
question_mark_pseudo.npy,question mark,-14.673518344970605,3.065128904479234
question_mark_pseudo.npy,question mark,-7.214373313455894,-1.1529363287905536
question_mark_pseudo.npy,question mark,-36.4488599878356,25.711839146731478
question_mark_pseudo.npy,question mark,-42.2431247970365,21.849460354777914
question_mark_pseudo.npy,question mark,-32.84781614595674,2.7798296818612926
question_mark_pseudo.npy,question mark,-7.5191449655861025,17.073370661933556
question_mark_pseudo.npy,question mark,-48.168309772513176,1.4897769549922246
question_mark_pseudo.npy,question mark,9.743402853674242,-1.214938909477697
question_mark_pseudo.npy,question mark,-29.34462167273348,6.2313123539343716
question_mark_pseudo.npy,question mark,-35.48055673326068,19.69172081046544
question_mark_pseudo.npy,question mark,-4.327203587139612,-31.97539692110284
question_mark_pseudo.npy,question mark,-35.93306255701323,18.130871530912163
question_mark_pseudo.npy,question mark,-3.6887263935044916,25.64599774322373
triangle_pseudo.npy,triangle,-3.01524480863776,24.727337490047464
triangle_pseudo.npy,triangle,29.04724188015617,-3.1500034995109396
triangle_pseudo.npy,triangle,-38.540729452105786,22.42416748265696
triangle_pseudo.npy,triangle,-4.34330927167769,20.64417866773586
triangle_pseudo.npy,triangle,-24.500092447615618,7.223823756021665
triangle_pseudo.npy,triangle,-2.2539090935397574,11.555572103074356
triangle_pseudo.npy,triangle,-14.910952591304497,9.825342513802383
triangle_pseudo.npy,triangle,-39.42405785425056,25.86903841605674
triangle_pseudo.npy,triangle,-46.61122655821697,10.724337877138836
